samples,intensity,group
B.2,14.5413,B
B.2,16.7553,B
B.2,16.0278,B
B.2,17.0991,B
B.2,15.8641,B
B.2,17.395,B
B.2,16.892,B
B.2,18.2078,B
B.2,13.9208,B
B.2,15.6446,B
B.2,16.806,B
B.2,16.1259,B
B.2,15.0238,B
B.2,16.0436,B
B.2,18.0253,B
B.2,15.7068,B
B.2,15.799,B
B.2,14.9208,B
B.2,20.8667,B
B.2,16.058,B
B.2,15.4658,B
B.2,16.9258,B
B.2,19.4826,B
B.2,17.0511,B
B.2,15.5766,B
B.2,15.6317,B
B.2,17.7653,B
B.2,18.558,B
B.2,15.8741,B
B.2,16.1463,B
B.2,20.0178,B
B.2,14.989,B
B.2,15.9398,B
B.2,14.7172,B
B.2,19.1663,B
B.2,14.6943,B
B.2,16.0631,B
B.2,16.2968,B
B.2,20.6254,B
B.2,16.9409,B
B.2,20.4455,B
B.2,18.8219,B
B.2,15.0275,B
B.2,16.3203,B
B.2,14.3709,B
B.2,17.4243,B
B.2,15.4283,B
B.2,14.2445,B
B.2,15.5666,B
B.2,15.6467,B
B.2,16.0577,B
B.2,16.8051,B
B.2,14.8744,B
B.2,16.9015,B
B.2,16.4444,B
B.2,14.4775,B
B.2,16.1514,B
B.2,15.9908,B
B.2,15.5364,B
B.2,16.5342,B
B.2,14.9168,B
B.2,12.5064,B
B.2,17.6311,B
B.2,14.488,B
B.2,16.1395,B
B.2,16.3458,B
B.2,15.7704,B
B.2,16.5141,B
B.2,16.2283,B
B.2,14.8778,B
B.2,15.3297,B
B.2,18.5778,B
B.2,12.5648,B
B.2,13.3065,B
B.2,13.775,B
B.2,19.2915,B
B.2,17.3757,B
B.2,16.0486,B
B.2,16.1712,B
B.2,16.3308,B
B.2,14.8169,B
B.2,12.9905,B
B.2,15.547,B
B.2,17.044,B
B.2,18.7629,B
B.2,16.4404,B
B.2,15.3591,B
B.2,16.6472,B
B.2,14.0748,B
B.2,16.3844,B
B.2,15.8319,B
B.2,17.2514,B
B.2,16.3597,B
B.2,19.0047,B
B.2,13.6333,B
B.2,15.7538,B
B.2,16.0804,B
B.2,14.4983,B
B.2,23.8346,B
B.2,18.1062,B
B.2,16.433,B
B.2,16.5438,B
B.2,16.2776,B
B.2,17.3303,B
B.2,15.9697,B
B.2,16.1768,B
B.2,14.9516,B
B.2,15.8613,B
B.2,17.6703,B
B.2,13.7454,B
B.2,17.2633,B
B.2,13.711,B
B.2,17.149,B
B.2,14.3626,B
B.2,16.28,B
B.2,13.2277,B
B.2,20.3319,B
B.2,16.7399,B
B.2,14.278,B
B.2,16.6021,B
B.2,15.6141,B
B.2,16.084,B
B.2,16.4522,B
B.2,15.9695,B
B.2,16.6224,B
B.2,16.3037,B
B.2,18.1139,B
B.2,17.7251,B
B.2,17.7747,B
B.2,19.9197,B
B.2,16.8823,B
B.2,14.5645,B
B.2,15.8649,B
B.2,14.4067,B
B.2,17.426,B
B.2,16.4144,B
B.2,16.7209,B
B.2,16.3772,B
B.2,15.7095,B
B.2,15.7655,B
B.2,14.5876,B
B.2,15.6792,B
B.2,14.8353,B
B.2,16.7209,B
B.2,15.3763,B
B.2,19.257,B
B.2,15.6886,B
B.2,17.6621,B
B.2,16.6695,B
B.2,15.5187,B
B.2,15.8421,B
B.2,17.4767,B
B.2,15.8551,B
B.2,18.0279,B
B.2,18.1902,B
B.2,17.0142,B
B.2,15.337,B
B.2,19.6538,B
B.2,16.6048,B
B.2,18.2323,B
B.2,16.5207,B
B.2,16.3086,B
B.2,14.4882,B
B.2,16.0666,B
B.2,13.6457,B
B.2,16.5419,B
B.2,16.2401,B
B.2,15.3566,B
B.2,14.2242,B
B.2,19.3147,B
B.2,19.6124,B
B.2,14.9516,B
B.2,15.6944,B
B.2,17.004,B
B.2,14.5793,B
B.2,15.9079,B
B.2,16.3022,B
B.2,15.765,B
B.2,16.9487,B
B.2,14.836,B
B.2,15.3882,B
B.2,15.8201,B
B.2,15.7432,B
B.2,12.1819,B
B.2,15.9735,B
B.2,15.922,B
B.2,14.1263,B
B.2,14.6256,B
B.2,17.4813,B
B.2,15.4544,B
B.2,16.7663,B
B.2,14.0397,B
B.2,15.4663,B
B.2,15.6528,B
B.2,15.5684,B
B.2,14.1798,B
B.2,18.2634,B
B.2,13.8373,B
B.2,17.6557,B
B.2,17.3645,B
B.2,15.6858,B
B.2,16.4137,B
B.2,16.1905,B
B.2,16.1757,B
B.2,17.8287,B
B.2,15.5254,B
B.2,19.0731,B
B.2,17.04,B
B.2,13.9666,B
B.2,12.8394,B
B.2,16.5018,B
B.2,17.5875,B
B.2,16.0631,B
B.2,12.6684,B
B.2,17.693,B
B.2,16.0531,B
B.2,18.0382,B
B.2,16.4029,B
B.2,15.9007,B
B.2,15.0794,B
B.2,14.0967,B
B.2,20.7172,B
B.2,16.4052,B
B.2,16.6609,B
B.2,16.1871,B
B.2,15.7224,B
B.2,16.9324,B
B.2,17.0364,B
B.2,17.7747,B
B.2,17.5431,B
B.2,17.7089,B
B.2,17.2488,B
B.2,15.8659,B
B.2,15.6625,B
B.2,16.4597,B
B.2,14.7637,B
B.2,14.5181,B
B.2,17.1257,B
B.2,17.5262,B
B.2,18.1338,B
B.2,15.0705,B
B.2,16.2011,B
B.2,16.4238,B
B.2,12.5433,B
B.2,20.1007,B
B.2,13.7014,B
B.2,17.135,B
B.2,17.4188,B
B.2,17.1644,B
B.2,18.7667,B
B.2,16.691,B
B.2,14.21,B
B.2,15.3369,B
B.2,19.0089,B
B.2,17.2222,B
B.2,14.9989,B
B.2,19.1576,B
B.2,16.2562,B
B.2,14.7876,B
B.2,16.3839,B
B.2,17.6059,B
B.2,14.478,B
B.2,16.5395,B
B.2,15.9142,B
B.2,18.3511,B
B.2,14.3716,B
B.2,15.6358,B
B.2,17.5967,B
B.2,16.5051,B
B.2,19.5041,B
B.2,13.6151,B
B.2,15.3259,B
B.2,15.8334,B
B.2,16.4784,B
B.2,14.8025,B
B.2,15.0655,B
B.2,17.5692,B
B.2,14.974,B
B.2,18.3731,B
B.2,14.7047,B
B.2,16.1146,B
B.2,16.5966,B
B.2,15.3193,B
B.2,16.6725,B
B.2,13.8523,B
B.2,15.6802,B
B.2,17.9576,B
B.2,14.1635,B
B.2,19.1296,B
B.2,14.7732,B
B.2,17.9759,B
B.2,18.3842,B
B.2,16.1327,B
B.2,15.9679,B
B.2,16.2846,B
B.2,17.7467,B
B.2,16.5022,B
B.2,15.2099,B
B.2,14.145,B
B.2,16.1742,B
B.2,15.688,B
B.2,16.5968,B
B.2,13.7597,B
B.2,16.6294,B
B.2,16.2724,B
B.2,14.8172,B
B.2,16.5662,B
B.2,20.0774,B
B.2,19.8616,B
B.2,15.0944,B
B.2,15.9482,B
B.2,17.1397,B
B.2,16.5046,B
B.2,16.2783,B
B.2,14.641,B
B.2,15.5953,B
B.2,13.5139,B
B.2,17.5251,B
B.2,14.8007,B
B.2,13.5901,B
B.2,13.6073,B
B.2,16.2047,B
B.2,16.2289,B
B.2,16.5504,B
B.2,17.051,B
B.2,18.3426,B
B.2,16.7678,B
B.2,15.7595,B
B.2,15.7169,B
B.2,18.2904,B
B.2,18.2796,B
B.2,16.3921,B
B.2,16.3993,B
B.2,15.2918,B
B.2,16.8234,B
B.2,18.955,B
B.2,15.6239,B
B.2,17.667,B
B.2,16.2971,B
B.2,18.4156,B
B.2,14.5811,B
B.2,13.3865,B
B.2,16.6348,B
B.2,16.0728,B
B.2,16.8532,B
B.2,14.1052,B
B.2,15.6732,B
B.2,15.6342,B
B.2,19.0706,B
B.2,18.9151,B
B.2,18.0218,B
B.2,14.4903,B
B.2,17.5548,B
B.2,14.2675,B
B.2,16.5148,B
B.2,15.7678,B
B.2,14.0527,B
B.2,15.0691,B
B.2,15.1123,B
B.2,16.2204,B
B.2,15.7302,B
B.2,15.4823,B
B.2,16.1249,B
B.2,14.9427,B
B.2,12.5209,B
B.2,18.4521,B
B.2,16.7338,B
B.2,17.0534,B
B.2,16.9071,B
B.2,17.2691,B
B.2,13.6321,B
B.2,15.9601,B
B.2,16.7014,B
B.2,12.7723,B
B.2,16.1981,B
B.2,18.4443,B
B.2,13.2534,B
B.2,14.924,B
B.2,15.1683,B
B.2,17.0432,B
B.2,15.2614,B
B.2,16.4068,B
B.2,16.1545,B
B.2,15.0829,B
B.2,18.0582,B
B.2,15.2566,B
B.2,15.4631,B
B.2,18.5258,B
B.2,16.2974,B
B.2,16.0864,B
B.2,18.3769,B
B.2,15.4745,B
B.2,19.1508,B
B.2,14.936,B
B.2,16.4044,B
B.2,15.1688,B
B.2,16.3852,B
B.2,16.0528,B
B.2,19.3513,B
B.2,16.8368,B
B.2,16.4784,B
B.2,15.8807,B
B.2,16.5847,B
B.2,17.2841,B
B.2,17.0254,B
B.2,13.9617,B
B.2,14.8025,B
B.2,16.7883,B
B.2,16.2402,B
B.2,16.84,B
B.2,16.9719,B
B.2,16.0547,B
B.2,17.4616,B
B.2,17.1598,B
B.2,12.7412,B
B.2,15.9148,B
B.2,15.6875,B
B.2,18.0248,B
B.2,15.4103,B
B.2,16.6677,B
B.2,18.8158,B
B.2,15.2922,B
B.2,15.5354,B
B.2,18.623,B
B.2,17.3273,B
B.2,18.5768,B
B.2,16.5905,B
B.2,15.7414,B
B.2,16.6382,B
B.2,17.0475,B
B.2,22.3104,B
B.2,15.8332,B
B.2,16.9632,B
B.2,18.8092,B
B.2,15.9981,B
B.2,16.1986,B
B.2,16.369,B
B.2,16.5212,B
B.2,16.7839,B
B.2,15.9552,B
B.2,20.34,B
B.2,18.0992,B
B.2,18.6681,B
B.2,14.3063,B
B.2,18.1029,B
B.2,15.5657,B
B.2,15.8524,B
B.2,15.8244,B
B.2,16.6774,B
B.2,16.0522,B
B.2,15.5089,B
B.2,14.4786,B
B.2,17.1256,B
B.2,18.4203,B
B.2,20.6046,B
B.2,18.5143,B
B.2,18.4666,B
B.2,16.7308,B
B.2,15.9959,B
B.2,15.4246,B
B.2,17.8777,B
B.2,17.762,B
B.2,14.4714,B
B.2,15.5366,B
B.2,15.4985,B
B.2,14.3433,B
B.2,15.7978,B
B.2,17.066,B
B.2,17.59,B
B.2,15.9122,B
B.2,16.2571,B
B.2,13.3056,B
B.2,18.0653,B
B.2,14.3212,B
B.2,16.3808,B
B.2,16.7863,B
B.2,16.4362,B
B.2,17.4835,B
B.2,15.2394,B
B.2,14.0965,B
B.2,16.2958,B
B.2,15.7376,B
B.2,13.7358,B
B.2,13.2889,B
B.2,16.0567,B
B.2,17.0217,B
B.2,17.2677,B
B.2,14.8764,B
B.2,16.1505,B
B.2,15.9526,B
B.2,14.82,B
B.2,16.1976,B
B.2,16.3239,B
B.2,16.582,B
B.2,17.0433,B
B.2,16.7898,B
B.2,15.4485,B
B.2,17.1288,B
B.2,17.0073,B
B.2,16.9045,B
B.2,17.6669,B
B.2,16.4008,B
B.2,18.933,B
B.2,16.2085,B
B.2,17.9771,B
B.2,15.9356,B
B.2,15.6797,B
B.2,17.8227,B
B.2,17.661,B
B.2,16.4895,B
B.2,15.6671,B
B.2,14.9981,B
B.2,15.4245,B
B.2,13.5632,B
B.2,16.4439,B
B.2,17.9439,B
B.2,14.2881,B
B.2,15.1771,B
B.2,13.972,B
B.2,17.4504,B
B.2,14.2833,B
B.2,15.2711,B
B.2,15.8047,B
B.2,16.7114,B
B.2,18.526,B
B.2,14.6192,B
B.2,16.3862,B
B.2,16.7984,B
B.2,17.0577,B
B.2,16.2383,B
B.2,18.1019,B
B.2,17.5074,B
B.2,14.5709,B
B.2,15.1959,B
B.2,15.8384,B
B.2,17.0473,B
B.2,16.8937,B
B.2,17.294,B
B.2,19.1956,B
B.2,15.1052,B
B.2,16.022,B
B.2,17.0972,B
B.2,16.3955,B
B.3,16.6157,B
B.3,19.3365,B
B.3,16.5277,B
B.3,16.2206,B
B.3,16.5087,B
B.3,15.9167,B
B.3,15.2761,B
B.3,16.9731,B
B.3,16.2582,B
B.3,9.36733,B
B.3,14.6295,B
B.3,15.0259,B
B.3,15.9597,B
B.3,16.2953,B
B.3,13.9652,B
B.3,13.9424,B
B.3,13.8681,B
B.3,15.3388,B
B.3,17.9572,B
B.3,15.4166,B
B.3,17.0161,B
B.3,13.9492,B
B.3,16.5028,B
B.3,14.8624,B
B.3,15.8652,B
B.3,13.9239,B
B.3,17.8488,B
B.3,16.8924,B
B.3,16.4164,B
B.3,14.1149,B
B.3,17.6153,B
B.3,15.5995,B
B.3,14.8813,B
B.3,14.9072,B
B.3,15.4448,B
B.3,17.9494,B
B.3,14.8526,B
B.3,17.1866,B
B.3,16.4377,B
B.3,15.5152,B
B.3,17.9122,B
B.3,16.5837,B
B.3,15.386,B
B.3,20.3543,B
B.3,15.8326,B
B.3,18.8366,B
B.3,15.5434,B
B.3,14.7168,B
B.3,15.8652,B
B.3,16.0871,B
B.3,16.7848,B
B.3,15.785,B
B.3,12.9827,B
B.3,19.1919,B
B.3,16.1234,B
B.3,15.4611,B
B.3,17.2663,B
B.3,19.1732,B
B.3,16.2651,B
B.3,16.9368,B
B.3,15.8727,B
B.3,17.4685,B
B.3,16.8322,B
B.3,15.24,B
B.3,14.0971,B
B.3,15.7648,B
B.3,15.0527,B
B.3,13.984,B
B.3,18.0198,B
B.3,17.0764,B
B.3,16.4911,B
B.3,16.9813,B
B.3,15.2477,B
B.3,15.5961,B
B.3,14.055,B
B.3,17.7303,B
B.3,17.9549,B
B.3,15.9812,B
B.3,18.6312,B
B.3,15.8228,B
B.3,16.9639,B
B.3,13.8157,B
B.3,15.3563,B
B.3,16.8656,B
B.3,16.7711,B
B.3,17.0307,B
B.3,22.0782,B
B.3,12.6497,B
B.3,15.7932,B
B.3,18.1614,B
B.3,18.3517,B
B.3,15.53,B
B.3,15.6362,B
B.3,17.8172,B
B.3,17.2592,B
B.3,17.4578,B
B.3,15.8621,B
B.3,13.6175,B
B.3,13.3937,B
B.3,16.3092,B
B.3,15.7778,B
B.3,14.3911,B
B.3,14.7094,B
B.3,18.23,B
B.3,16.8168,B
B.3,15.2208,B
B.3,16.1458,B
B.3,14.06,B
B.3,14.3423,B
B.3,16.3836,B
B.3,17.3674,B
B.3,17.5637,B
B.3,18.5472,B
B.3,17.6111,B
B.3,18.1488,B
B.3,17.392,B
B.3,16.8991,B
B.3,15.4966,B
B.3,16.1952,B
B.3,19.9464,B
B.3,14.731,B
B.3,16.784,B
B.3,18.1299,B
B.3,14.2572,B
B.3,15.6243,B
B.3,18.125,B
B.3,16.0679,B
B.3,16.8814,B
B.3,14.2018,B
B.3,13.8535,B
B.3,17.8224,B
B.3,16.5894,B
B.3,14.5333,B
B.3,16.595,B
B.3,14.4801,B
B.3,14.8487,B
B.3,17.1578,B
B.3,15.8681,B
B.3,15.0417,B
B.3,14.2285,B
B.3,16.7086,B
B.3,18.5429,B
B.3,18.0474,B
B.3,17.3288,B
B.3,15.3469,B
B.3,17.5069,B
B.3,15.5637,B
B.3,14.0617,B
B.3,16.483,B
B.3,15.2999,B
B.3,19.1142,B
B.3,15.5401,B
B.3,18.5112,B
B.3,14.4075,B
B.3,14.1055,B
B.3,13.5482,B
B.3,15.1586,B
B.3,19.8195,B
B.3,14.1634,B
B.3,18.2123,B
B.3,15.257,B
B.3,15.3256,B
B.3,17.5847,B
B.3,17.2598,B
B.3,15.0236,B
B.3,16.2531,B
B.3,19.0876,B
B.3,17.491,B
B.3,18.13,B
B.3,18.7947,B
B.3,16.6367,B
B.3,14.5808,B
B.3,18.5097,B
B.3,15.4366,B
B.3,14.5353,B
B.3,16.7336,B
B.3,15.5537,B
B.3,18.7741,B
B.3,14.8551,B
B.3,16.5697,B
B.3,15.4591,B
B.3,14.2915,B
B.3,16.0348,B
B.3,17.046,B
B.3,15.8452,B
B.3,22.5406,B
B.3,15.8873,B
B.3,13.9072,B
B.3,17.4143,B
B.3,16.676,B
B.3,16.0732,B
B.3,17.5251,B
B.3,14.9898,B
B.3,16.118,B
B.3,15.874,B
B.3,17.9207,B
B.3,17.3787,B
B.3,18.4786,B
B.3,16.1723,B
B.3,17.3869,B
B.3,17.2938,B
B.3,16.6813,B
B.3,17.1758,B
B.3,16.2916,B
B.3,14.4479,B
B.3,16.3522,B
B.3,16.1645,B
B.3,17.5908,B
B.3,18.7239,B
B.3,19.0186,B
B.3,18.361,B
B.3,15.8196,B
B.3,14.1102,B
B.3,14.9344,B
B.3,17.0541,B
B.3,15.9868,B
B.3,16.026,B
B.3,16.3359,B
B.3,13.4694,B
B.3,17.8641,B
B.3,17.8048,B
B.3,14.5195,B
B.3,14.615,B
B.3,17.0282,B
B.3,15.2685,B
B.3,16.401,B
B.3,19.9222,B
B.3,17.4017,B
B.3,14.8243,B
B.3,17.8559,B
B.3,16.6641,B
B.3,17.2693,B
B.3,15.7812,B
B.3,19.5059,B
B.3,19.884,B
B.3,13.977,B
B.3,16.9356,B
B.3,16.5254,B
B.3,17.0325,B
B.3,16.7203,B
B.3,12.9248,B
B.3,15.8894,B
B.3,15.0128,B
B.3,15.3403,B
B.3,19.3922,B
B.3,18.1001,B
B.3,15.7675,B
B.3,17.6734,B
B.3,15.6846,B
B.3,14.3336,B
B.3,15.3719,B
B.3,16.7695,B
B.3,16.6512,B
B.3,16.1474,B
B.3,18.7762,B
B.3,15.0372,B
B.3,17.8445,B
B.3,16.7313,B
B.3,12.842,B
B.3,19.6821,B
B.3,17.5949,B
B.3,15.4337,B
B.3,19.8419,B
B.3,15.9573,B
B.3,16.8688,B
B.3,16.5318,B
B.3,14.9398,B
B.3,17.6335,B
B.3,17.4403,B
B.3,19.8418,B
B.3,18.1575,B
B.3,18.607,B
B.3,17.1529,B
B.3,19.7931,B
B.3,17.9041,B
B.3,15.7769,B
B.3,16.9273,B
B.3,17.4385,B
B.3,17.7509,B
B.3,18.2906,B
B.3,20.157,B
B.3,16.8065,B
B.3,18.4564,B
B.3,16.3716,B
B.3,13.597,B
B.3,16.9944,B
B.3,16.5428,B
B.3,16.566,B
B.3,14.4253,B
B.3,15.9427,B
B.3,19.8094,B
B.3,18.2105,B
B.3,18.6309,B
B.3,14.4242,B
B.3,19.6023,B
B.3,18.3444,B
B.3,16.5802,B
B.3,17.0666,B
B.3,16.644,B
B.3,17.5049,B
B.3,18.7046,B
B.3,18.5965,B
B.3,16.3197,B
B.3,17.4902,B
B.3,16.8069,B
B.3,13.4896,B
B.3,17.2641,B
B.3,17.151,B
B.3,16.2877,B
B.3,17.7354,B
B.3,15.2807,B
B.3,17.4455,B
B.3,18.0718,B
B.3,16.9385,B
B.3,14.9729,B
B.3,17.0873,B
B.3,20.1205,B
B.3,15.4858,B
B.3,15.3932,B
B.3,16.8939,B
B.3,15.2399,B
B.3,15.6352,B
B.3,15.2799,B
B.3,15.353,B
B.3,17.7949,B
B.3,19.3345,B
B.3,15.4919,B
B.3,16.505,B
B.3,15.491,B
B.3,20.7919,B
B.3,19.456,B
B.3,17.6126,B
B.3,14.8237,B
B.3,19.926,B
B.3,12.7805,B
B.3,15.4624,B
B.3,15.3758,B
B.3,20.4207,B
B.3,15.469,B
B.3,18.8513,B
B.3,18.2472,B
B.3,15.0374,B
B.3,17.3336,B
B.3,19.1174,B
B.3,15.0139,B
B.3,14.9275,B
B.3,15.1764,B
B.3,15.2672,B
B.3,17.6565,B
B.3,17.1874,B
B.3,14.2883,B
B.3,16.4518,B
B.3,17.0393,B
B.3,16.3183,B
B.3,16.1655,B
B.3,17.9858,B
B.3,18.8094,B
B.3,16.2785,B
B.3,17.1286,B
B.3,18.2504,B
B.3,18.6594,B
B.3,16.3709,B
B.3,20.9664,B
B.3,18.534,B
B.3,13.4625,B
B.3,17.8164,B
B.3,13.0859,B
B.3,15.0802,B
B.3,14.9256,B
B.3,24.5923,B
B.3,21.015,B
B.3,16.363,B
B.3,15.3994,B
B.3,15.9903,B
B.3,17.2425,B
B.3,18.1661,B
B.3,19.8816,B
B.3,16.5508,B
B.3,17.6806,B
B.3,20.7459,B
B.3,15.87,B
B.3,17.0648,B
B.3,17.1751,B
B.3,17.9935,B
B.3,16.0888,B
B.3,19.9208,B
B.3,25.2822,B
B.3,22.4099,B
B.3,22.3144,B
B.3,15.3999,B
B.3,17.1665,B
B.3,19.7101,B
B.3,16.7851,B
B.3,15.7527,B
B.3,19.4401,B
B.3,22.8138,B
B.3,22.4951,B
B.3,19.9474,B
B.3,18.4407,B
B.3,16.0215,B
B.3,17.3491,B
B.3,19.1115,B
B.3,15.0861,B
B.3,16.8157,B
B.3,21.8825,B
B.3,16.9809,B
B.3,16.3921,B
B.3,17.1147,B
B.3,15.6899,B
B.3,17.9575,B
B.3,13.3295,B
B.3,16.2936,B
B.3,15.894,B
B.3,18.1981,B
B.3,16.2601,B
B.3,17.9393,B
B.3,13.3177,B
B.3,22.5442,B
B.3,19.8259,B
B.3,14.9584,B
B.3,20.9416,B
B.3,21.317,B
B.3,18.3541,B
B.3,16.9137,B
B.3,14.7423,B
B.3,16.1649,B
B.3,19.8723,B
B.3,13.4156,B
B.3,17.6594,B
B.3,19.2987,B
B.3,22.9688,B
B.3,22.395,B
B.3,14.6715,B
B.3,16.2905,B
B.3,18.3883,B
B.3,18.9322,B
B.3,19.3133,B
B.3,17.2311,B
B.3,22.0452,B
B.3,16.3276,B
B.3,17.3472,B
B.3,14.8455,B
B.3,16.8623,B
B.3,16.62,B
B.3,21.8884,B
B.3,19.3793,B
B.3,14.8264,B
B.3,17.916,B
B.3,19.6668,B
B.3,14.3509,B
B.3,19.0972,B
B.3,18.877,B
B.3,20.813,B
B.3,15.4295,B
B.3,21.7777,B
B.3,19.6164,B
B.3,18.2095,B
B.3,18.9531,B
B.3,14.435,B
B.3,18.4062,B
B.3,14.3424,B
B.3,15.7339,B
B.3,18.2106,B
B.3,14.4788,B
B.3,16.6461,B
B.3,14.6822,B
B.3,18.884,B
B.3,16.0334,B
B.3,16.3432,B
B.3,14.1658,B
B.3,18.0312,B
B.3,16.1899,B
B.3,22.3476,B
B.3,19.2333,B
B.3,14.3305,B
B.3,16.4878,B
B.3,16.3726,B
B.3,15.7943,B
B.3,23.4767,B
B.3,19.1995,B
B.3,19.2962,B
B.3,20.2461,B
B.3,17.1389,B
B.3,20.711,B
B.3,15.866,B
B.3,19.1966,B
B.3,16.1895,B
B.3,13.5935,B
B.3,17.9916,B
B.3,22.1446,B
B.3,18.9599,B
B.3,14.608,B
B.3,16.1325,B
B.3,19.4814,B
B.3,16.0349,B
B.3,17.9184,B
B.3,15.2928,B
B.3,21.0899,B
B.3,19.3729,B
B.3,16.6379,B
B.3,19.2821,B
B.3,15.3616,B
B.3,16.9825,B
B.3,16.1897,B
B.3,14.789,B
B.3,19.2516,B
B.3,16.8576,B
B.3,15.441,B
B.3,20.5002,B
B.3,18.0677,B
B.3,17.479,B
B.3,18.3683,B
B.3,16.4683,B
B.3,19.5466,B
B.3,20.7411,B
B.3,16.8412,B
B.3,17.6249,B
B.3,13.7938,B
B.3,19.7004,B
B.3,16.4276,B
B.3,19.1411,B
B.3,17.6675,B
B.3,18.3415,B
B.3,15.7221,B
B.3,15.2836,B
B.3,17.4676,B
B.3,13.9859,B
B.3,15.8867,B
B.3,17.7607,B
B.3,15.1449,B
B.3,17.4045,B
B.3,15.6751,B
B.3,16.3013,B
B.3,20.9227,B
B.3,16.7201,B
B.3,14.3037,B
B.3,13.6029,B
B.3,20.1505,B
B.3,20.3051,B
B.3,15.6746,B
B.3,14.6688,B
B.3,14.3207,B
B.3,17.0848,B
B.3,23.2121,B
B.3,14.2529,B
B.3,19.2917,B
B.3,16.4243,B
B.3,18.1456,B
B.3,15.7288,B
B.3,17.8125,B
B.3,17.6947,B
B.3,21.2231,B
B.3,17.6893,B
B.3,20.7266,B
B.3,16.3755,B
B.3,19.8726,B
B.3,21.6889,B
B.3,18.2288,B
B.3,15.2965,B
B.3,14.9825,B
B.3,14.5806,B
B.3,16.8573,B
B.3,14.8191,B
B.3,16.6517,B
B.3,15.1031,B
B.3,16.3352,B
B.3,17.889,B
B.3,19.8325,B
B.3,16.5603,B
B.3,14.3945,B
B.3,20.0922,B
B.3,19.4351,B
B.3,14.8769,B
B.3,16.1736,B
B.3,18.0212,B
B.3,20.2266,B
B.3,12.258,B
B.3,18.4628,B
B.3,18.2719,B
B.3,15.7235,B
B.3,17.7209,B
B.3,17.3794,B
B.3,16.8328,B
B.3,20.5817,B
B.3,16.136,B
B.3,16.2514,B
B.3,19.8883,B
B.3,16.4863,B
B.3,16.762,B
B.3,14.669,B
B.3,15.219,B
B.3,17.5492,B
B.3,15.0535,B
B.3,20.5723,B
B.3,15.1853,B
B.3,18.0456,B
B.3,13.474,B
B.3,12.674,B
B.3,19.0701,B
B.3,15.1689,B
B.3,14.7172,B
B.3,17.0102,B
B.3,12.7384,B
B.3,16.9446,B
B.3,16.6253,B
B.3,18.9872,B
B.3,13.6227,B
B.3,12.76,B
B.3,20.7617,B
B.3,16.0646,B
B.3,17.2684,B
B.3,18.5566,B
B.3,19.1288,B
B.3,17.3149,B
B.3,21.0977,B
B.3,15.7227,B
B.3,18.666,B
B.3,17.8108,B
B.3,16.2765,B
B.3,17.8485,B
B.3,16.1672,B
B.3,16.9364,B
B.3,18.4207,B
B.3,15.6052,B
B.3,17.7337,B
B.3,16.6733,B
B.3,16.3458,B
B.3,17.8073,B
B.3,16.4014,B
B.3,19.7233,B
B.3,12.4472,B
B.3,16.5294,B
B.3,18.7566,B
B.3,14.257,B
B.3,17.5091,B
B.3,21.1277,B
B.3,19.2579,B
B.3,15.4778,B
B.3,15.5191,B
B.3,15.7968,B
B.3,19.4562,B
B.3,14.0511,B
B.3,16.6441,B
B.3,19.6426,B
B.3,15.1526,B
B.3,15.2492,B
B.3,16.2659,B
B.3,17.2133,B
B.3,16.4612,B
B.3,15.2167,B
B.3,18.7037,B
B.3,15.8733,B
B.3,18.2558,B
B.3,18.8201,B
B.3,19.5033,B
B.3,18.2954,B
B.3,18.8119,B
B.3,16.2845,B
B.3,15.1845,B
B.3,17.5218,B
B.3,20.0815,B
B.3,15.2008,B
B.3,14.3905,B
B.3,20.8273,B
B.3,18.0271,B
B.3,20.0628,B
B.3,17.1121,B
B.3,14.5672,B
B.3,15.9889,B
B.3,15.9319,B
B.3,17.3159,B
B.3,14.5689,B
B.3,15.3105,B
B.3,16.7975,B
B.3,14.759,B
B.3,19.0678,B
B.3,18.1774,B
B.3,20.8854,B
B.3,17.811,B
B.3,20.3454,B
B.3,17.0605,B
B.3,15.329,B
B.3,16.9428,B
B.3,14.2208,B
B.3,17.6601,B
B.3,17.5456,B
B.3,16.3851,B
B.3,14.2763,B
B.3,17.6187,B
B.3,15.2382,B
B.3,15.553,B
B.3,18.1976,B
B.3,18.1216,B
B.3,18.7601,B
B.3,16.4853,B
B.3,20.5292,B
B.3,14.6523,B
B.3,19.5284,B
B.3,15.4805,B
B.3,17.4724,B
B.3,15.8712,B
B.3,15.6167,B
B.3,16.7273,B
B.3,17.1277,B
B.3,20.7104,B
B.3,18.0909,B
B.3,15.9219,B
B.3,17.4514,B
B.3,15.6582,B
B.3,16.4022,B
B.3,17.4478,B
B.3,21.4523,B
B.3,21.9775,B
B.3,16.487,B
B.3,16.3244,B
B.3,16.6198,B
B.3,16.9694,B
B.3,15.3914,B
B.3,17.3997,B
B.3,16.6669,B
B.3,17.3195,B
B.3,16.8934,B
B.3,16.7573,B
B.3,16.5465,B
B.3,14.1316,B
B.3,15.0348,B
B.3,14.8485,B
B.3,16.8617,B
B.3,18.2243,B
B.3,16.4003,B
B.3,16.5182,B
B.3,17.7899,B
B.3,19.0952,B
B.3,19.7467,B
B.3,17.5451,B
B.3,16.4851,B
B.3,17.1953,B
B.3,15.2231,B
B.3,16.2747,B
B.3,14.5652,B
